-317,142.3
-316.5,142.384
-316,142.432
-315.5,142.432
-315.004,142.38
-314.518,142.282
-314.051,142.149
-313.616,141.996
-313.218,141.833
-312.851,141.667
-312.504,141.5
-312.167,141.328
-311.833,141.149
-311.5,140.949
-311.167,140.721
-310.837,140.463
-310.514,140.182
-310.2,139.889
-309.894,139.584
-309.584,139.25
-309.25,138.871
-308.875,138.445
-308.463,137.982
-308.037,137.496
-307.625,137
-307.25,136.504
-306.916,136.018
-306.611,135.551
-306.318,135.116
-306.037,134.718
-305.774,134.351
-305.533,134
-305.3,133.649
-305.056,133.287
-304.787,132.902
-304.5,132.5
-304.213,132.098
-303.948,131.713
-303.713,131.351
-303.504,131
-303.3,130.654
-303.088,130.3
-302.861,129.935
-302.621,129.561
-302.375,129.182
-302.125,128.796
-301.875,128.393
-301.625,127.967
-301.379,127.533
-301.139,127.111
-300.911,126.718
-300.7,126.351
-300.5,126
-300.305,125.649
-300.102,125.287
-299.898,124.902
-299.7,124.5
-299.514,124.093
-299.333,123.695
-299.149,123.3
-298.949,122.889
-298.721,122.449
-298.467,121.982
-298.2,121.5
-297.94,121.018
-297.7,120.551
-297.467,120.116
-297.226,119.718
-296.963,119.351
-296.686,119
-296.407,118.649
-296.139,118.282
-295.879,117.884
-295.625,117.449
-295.375,116.982
-295.125,116.496
-294.875,116.004
-294.625,115.518
-294.379,115.051
-294.139,114.611
-293.912,114.2
-293.704,113.8
-293.518,113.389
-293.351,112.954
-293.2,112.5
-293.065,112.046
-292.935,111.611
-292.8,111.2
-292.649,110.8
-292.482,110.389
-292.3,109.949
-292.106,109.482
-291.916,108.996
-291.75,108.5
-291.625,108
-291.537,107.5
-291.467,107
-291.393,106.5
-291.3,106
-291.2,105.5
-291.111,105
-291.046,104.5
-291,104
-290.954,103.5
-290.893,103
-290.818,102.5
-290.75,102
-290.727,101.5
-290.768,101
-290.869,100.5
-291.009,100.004
-291.167,99.518
-291.337,99.051
-291.514,98.611
-291.704,98.204
-291.912,97.818
-292.135,97.439
-292.365,97.065
-292.589,96.7
-292.8,96.346
-293.004,96
-293.213,95.649
-293.448,95.287
-293.713,94.902
-294,94.5
-294.287,94.098
-294.552,93.713
-294.787,93.355
-294.996,93.018
-295.2,92.7
-295.416,92.394
-295.657,92.084
-295.934,91.754
-296.25,91.389
-296.611,91
-297,90.611
-297.389,90.25
-297.75,89.929
-298.071,89.639
-298.361,89.361
-298.639,89.075
-298.929,88.763
-299.255,88.421
-299.629,88.056
-300.055,87.686
-300.514,87.314
-300.986,86.944
-301.445,86.579
-301.871,86.237
-302.245,85.925
-302.57,85.643
-302.857,85.379
-303.121,85.125
-303.379,84.879
-303.639,84.639
-303.911,84.411
-304.2,84.2
-304.5,84
-304.805,83.8
-305.106,83.584
-305.416,83.343
-305.75,83.071
-306.129,82.763
-306.555,82.421
-307.018,82.056
-307.504,81.686
-308,81.314
-308.5,80.939
-309,80.561
-309.5,80.186
-309.996,79.814
-310.482,79.444
-310.949,79.079
-311.389,78.732
-311.8,78.411
-312.195,78.106
-312.593,77.805
-313,77.5
-313.407,77.195
-313.805,76.898
-314.195,76.602
-314.593,76.305
-314.996,76
-315.389,75.7
-315.75,75.412
-316.071,75.139
-316.361,74.883
-316.635,74.639
-316.911,74.411
-317.2,74.2
-317.5,74
-317.805,73.805
-318.102,73.602
-318.398,73.398
-318.695,73.195
-319,73
-319.305,72.8
-319.606,72.584
-319.916,72.347
-320.25,72.084
-320.629,71.796
-321.055,71.486
-321.514,71.163
-321.986,70.837
-322.449,70.514
-322.889,70.2
-323.3,69.894
-323.7,69.588
-324.111,69.268
-324.551,68.921
-325.018,68.561
-325.504,68.2
-326,67.846
-326.5,67.504
-327,67.167
-327.5,66.833
-328,66.5
-328.5,66.167
-329,65.837
-329.5,65.514
-330,65.2
-330.5,64.898
-330.996,64.602
-331.482,64.305
-331.949,64.004
-332.384,63.713
-332.782,63.448
-333.149,63.213
-333.5,63.004
-333.851,62.8
-334.218,62.589
-334.616,62.361
-335.051,62.117
-335.518,61.857
-336.004,61.575
-336.5,61.263
-337,60.921
-337.5,60.561
-338,60.2
-338.5,59.851
-338.996,59.518
-339.482,59.204
-339.949,58.911
-340.389,58.635
-340.8,58.365
-341.2,58.088
-341.611,57.8
-342.046,57.5
-342.5,57.2
-342.954,56.916
-343.384,56.653
-343.782,56.411
-344.149,56.186
-344.5,55.963
-344.851,55.721
-345.218,55.449
-345.616,55.149
-346.051,54.828
-346.518,54.5
-347.004,54.167
-347.5,53.833
-348,53.5
-348.5,53.167
-349,52.833
-349.5,52.5
-350,52.167
-350.5,51.837
-350.996,51.514
-351.482,51.204
-351.95,50.912
-352.389,50.635
-352.8,50.365
-353.2,50.089
-353.611,49.796
-354.051,49.486
-354.514,49.163
-354.986,48.837
-355.449,48.514
-355.889,48.2
-356.3,47.894
-356.7,47.584
-357.111,47.254
-357.551,46.889
-358.018,46.496
-358.504,46.098
-359,45.713
-359.5,45.351
-360,45.004
-360.5,44.667
-361,44.333
-361.5,44
-362,43.667
-362.5,43.337
-363,43.014
-363.5,42.704
-364,42.411
-364.5,42.135
-365,41.865
-365.496,41.589
-365.982,41.3
-366.449,41.004
-366.884,40.713
-367.282,40.448
-367.649,40.218
-367.996,40.018
-368.333,39.837
-368.667,39.663
-369.004,39.486
-369.346,39.296
-369.7,39.088
-370.065,38.861
-370.439,38.621
-370.814,38.375
-371.186,38.125
-371.561,37.875
-371.939,37.625
-372.318,37.375
-372.704,37.125
-373.111,36.875
-373.546,36.621
-374,36.361
-374.454,36.089
-374.889,35.8
-375.3,35.5
-375.7,35.2
-376.111,34.912
-376.551,34.639
-377.018,34.379
-377.504,34.121
-378,33.857
-378.5,33.575
-379,33.263
-379.5,32.926
-379.996,32.574
-380.482,32.237
-380.949,31.925
-381.389,31.643
-381.8,31.379
-382.2,31.121
-382.611,30.861
-383.046,30.589
-383.5,30.3
-383.954,30.004
-384.384,29.713
-384.782,29.448
-385.149,29.213
-385.5,29.004
-385.846,28.8
-386.2,28.589
-386.565,28.361
-386.939,28.117
-387.318,27.861
-387.704,27.589
-388.111,27.3
-388.551,27
-389.018,26.695
-389.504,26.398
-389.996,26.102
-390.482,25.805
-390.949,25.504
-391.384,25.213
-391.782,24.948
-392.149,24.718
-392.496,24.518
-392.833,24.337
-393.167,24.163
-393.504,23.982
-393.851,23.782
-394.218,23.552
-394.616,23.287
-395.046,22.996
-395.5,22.7
-395.954,22.416
-396.384,22.153
-396.782,21.916
-397.149,21.7
-397.5,21.5
-397.846,21.3
-398.2,21.089
-398.561,20.861
-398.921,20.621
-399.268,20.379
-399.589,20.139
-399.894,19.912
-400.2,19.7
-400.518,19.5
-400.851,19.3
-401.2,19.088
-401.565,18.861
-401.939,18.621
-402.314,18.375
-402.686,18.125
-403.061,17.875
-403.439,17.625
-403.814,17.375
-404.186,17.125
-404.561,16.875
-404.939,16.625
-405.318,16.375
-405.704,16.125
-406.111,15.875
-406.551,15.621
-407.018,15.361
-407.504,15.088
-408,14.8
-408.5,14.5
-409,14.2
-409.5,13.912
-410,13.635
-410.5,13.365
-411,13.089
-411.5,12.796
-412,12.486
-412.5,12.163
-413,11.837
-413.496,11.514
-413.982,11.204
-414.45,10.912
-414.889,10.639
-415.3,10.379
-415.7,10.125
-416.111,9.875
-416.551,9.625
-417.018,9.375
-417.504,9.121
-418,8.861
-418.5,8.589
-419,8.3
-419.5,8
-420,7.7
-420.5,7.412
-421,7.139
-421.496,6.879
-421.982,6.625
-422.449,6.375
-422.889,6.121
-423.3,5.861
-423.7,5.589
-424.111,5.3
-424.55,5
-425.018,4.7
-425.504,4.412
-426,4.139
-426.496,3.879
-426.982,3.625
-427.449,3.375
-427.889,3.121
-428.3,2.861
-428.7,2.593
-429.111,2.314
-429.551,2.033
-430.018,1.761
-430.504,1.5
-431,1.235
-431.5,0.954
-432,0.649
-432.5,0.333
-432.996,0.014
-433.482,-0.296
-433.949,-0.584
-434.384,-0.847
-434.782,-1.084
-435.149,-1.296
-435.496,-1.486
-435.833,-1.663
-436.167,-1.837
-436.504,-2.014
-436.851,-2.204
-437.218,-2.411
-437.611,-2.639
-438.033,-2.879
-438.467,-3.121
-438.889,-3.361
-439.282,-3.588
-439.649,-3.8
-440,-4
-440.351,-4.2
-440.718,-4.412
-441.116,-4.635
-441.546,-4.865
-442,-5.088
-442.454,-5.3
-442.889,-5.5
-443.3,-5.7
-443.7,-5.911
-444.111,-6.139
-444.551,-6.379
-445.018,-6.625
-445.504,-6.875
-446,-7.121
-446.5,-7.357
-446.996,-7.575
-447.482,-7.763
-447.949,-7.921
-448.389,-8.056
-448.8,-8.182
-449.2,-8.296
-449.611,-8.389
-450.051,-8.454
-450.518,-8.5
-451.004,-8.546
-451.5,-8.611
-452,-8.7
-452.5,-8.8
-453,-8.889
-453.5,-8.949
-454,-8.986
-454.5,-9.014
-455,-9.051
-455.5,-9.111
-456,-9.2
-456.5,-9.3
-457,-9.389
-457.5,-9.454
-458,-9.5
-458.5,-9.542
-459,-9.593
-459.5,-9.649
-460,-9.689
-460.5,-9.689
-461,-9.649
-461.5,-9.589
-462,-9.528
-462.5,-9.467
-463,-9.393
-463.5,-9.296
-464,-9.182
-464.5,-9.061
-465,-8.939
-465.5,-8.814
-466,-8.682
-466.5,-8.543
-467,-8.389
-467.496,-8.202
-467.982,-7.986
-468.45,-7.756
-468.889,-7.533
-469.3,-7.314
-469.7,-7.093
-470.107,-6.861
-470.533,-6.621
-470.963,-6.375
-471.375,-6.125
-471.75,-5.875
-472.088,-5.621
-472.411,-5.357
-472.75,-5.071
-473.129,-4.745
-473.555,-4.371
-474.018,-3.945
-474.504,-3.482
-475,-2.996
-475.5,-2.5
-476,-2
-476.496,-1.5
-476.982,-1.004
-477.445,-0.518
-477.871,-0.051
-478.25,0.389
-478.584,0.8
-478.894,1.195
-479.2,1.593
-479.514,2
-479.837,2.402
-480.163,2.787
-480.482,3.149
-480.782,3.5
-481.052,3.851
-481.287,4.218
-481.5,4.616
-481.713,5.051
-481.944,5.518
-482.195,6.004
-482.454,6.5
-482.689,7
-482.884,7.5
-483.047,8
-483.195,8.5
-483.346,9
-483.5,9.5
-483.654,10
-483.8,10.5
-483.935,11
-484.061,11.5
-484.182,12
-484.291,12.5
-484.371,13
-484.399,13.5
-484.366,14
-484.278,14.5
-484.149,15
-483.996,15.5
-483.833,16
-483.667,16.5
-483.504,17
-483.346,17.5
-483.2,18
-483.065,18.5
-482.935,19
-482.796,19.5
-482.636,20
-482.445,20.5
-482.221,21
-481.963,21.496
-481.686,21.982
-481.407,22.449
-481.135,22.884
-480.865,23.282
-480.588,23.645
-480.3,23.982
-480,24.296
-479.695,24.584
-479.398,24.847
-479.102,25.084
-478.805,25.3
-478.5,25.5
-478.195,25.7
-477.894,25.912
-477.584,26.139
-477.25,26.379
-476.871,26.625
-476.445,26.879
-475.982,27.139
-475.496,27.412
-475,27.7
-474.5,27.996
-474.004,28.287
-473.518,28.552
-473.051,28.782
-472.611,28.982
-472.2,29.163
-471.8,29.333
-471.389,29.5
-470.949,29.667
-470.482,29.833
-469.996,29.996
-469.5,30.149
-469,30.282
-468.5,30.384
-468,30.449
-467.5,30.482
-467,30.496
-466.5,30.5
-466,30.504
-465.5,30.518
-465,30.551
-464.5,30.611
-464,30.7
-463.5,30.8
-463,30.889
-462.5,30.949
-462,30.982
-461.5,30.996
-461,31
-460.5,30.996
-460,30.982
-459.5,30.949
-459,30.889
-458.5,30.8
-458,30.7
-457.5,30.607
-457,30.533
-456.5,30.463
-456,30.375
-455.5,30.245
-455,30.071
-454.5,29.857
-454,29.617
-453.5,29.357
-453,29.075
-452.5,28.768
-452,28.448
-451.5,28.147
-451,27.921
-450.5,27.809
-450,27.823
-449.5,27.934
-449,28.097
-448.5,28.268
-448,28.421
-447.5,28.556
-447,28.682
-446.504,28.8
-446.018,28.907
-445.551,29.004
-445.111,29.111
-444.7,29.246
-444.3,29.412
-443.889,29.593
-443.449,29.768
-442.982,29.926
-442.496,30.074
-442,30.232
-441.5,30.407
-441.004,30.593
-440.518,30.768
-440.051,30.921
-439.611,31.061
-439.2,31.2
-438.8,31.351
-438.389,31.518
-437.949,31.7
-437.486,31.898
-437.014,32.102
-436.551,32.3
-436.111,32.486
-435.7,32.663
-435.3,32.833
-434.893,33
-434.467,33.167
-434.033,33.333
-433.607,33.5
-433.2,33.672
-432.8,33.851
-432.389,34.051
-431.95,34.279
-431.482,34.537
-430.996,34.814
-430.5,35.093
-430,35.361
-429.504,35.621
-429.018,35.875
-428.551,36.121
-428.116,36.361
-427.718,36.589
-427.351,36.796
-427.004,36.986
-426.667,37.163
-426.337,37.337
-426.014,37.514
-425.7,37.7
-425.398,37.898
-425.102,38.102
-424.8,38.305
-424.482,38.504
-424.145,38.713
-423.782,38.948
-423.384,39.213
-422.954,39.504
-422.5,39.8
-422.046,40.089
-421.611,40.365
-421.2,40.635
-420.805,40.912
-420.407,41.2
-420.004,41.5
-419.611,41.805
-419.25,42.106
-418.934,42.416
-418.657,42.75
-418.416,43.129
-418.204,43.555
-418.018,44.018
-417.851,44.504
-417.7,45
-417.565,45.5
-417.439,46
-417.314,46.5
-417.186,47
-417.061,47.5
-416.939,48
-416.814,48.5
-416.686,49
-416.556,49.5
-416.421,50
-416.263,50.5
-416.075,51
-415.857,51.5
-415.621,52
-415.379,52.5
-415.139,52.996
-414.912,53.482
-414.7,53.949
-414.5,54.389
-414.3,54.8
-414.084,55.2
-413.847,55.611
-413.584,56.051
-413.3,56.518
-413,57
-412.7,57.482
-412.411,57.949
-412.139,58.389
-411.879,58.796
-411.625,59.182
-411.375,59.561
-411.125,59.939
-410.875,60.318
-410.621,60.704
-410.361,61.111
-410.089,61.546
-409.8,62
-409.5,62.454
-409.195,62.889
-408.898,63.3
-408.602,63.7
-408.305,64.111
-408,64.551
-407.7,65.018
-407.411,65.5
-407.139,65.982
-406.879,66.449
-406.625,66.889
-406.375,67.3
-406.125,67.7
-405.879,68.111
-405.639,68.546
-405.411,69
-405.2,69.454
-405,69.889
-404.8,70.296
-404.588,70.682
-404.361,71.061
-404.121,71.439
-403.879,71.818
-403.639,72.2
-403.411,72.593
-403.204,73
-403.014,73.407
-402.837,73.805
-402.663,74.195
-402.486,74.593
-402.3,75
-402.102,75.402
-401.898,75.787
-401.7,76.149
-401.514,76.5
-401.337,76.851
-401.163,77.213
-400.986,77.598
-400.8,78
-400.602,78.402
-400.398,78.787
-400.195,79.149
-399.996,79.5
-399.787,79.851
-399.552,80.213
-399.287,80.598
-399,81
-398.713,81.402
-398.448,81.787
-398.213,82.149
-398.004,82.5
-397.8,82.851
-397.589,83.218
-397.361,83.616
-397.121,84.051
-396.875,84.514
-396.625,84.986
-396.375,85.445
-396.125,85.871
-395.875,86.25
-395.625,86.589
-395.375,86.911
-395.121,87.25
-394.857,87.629
-394.575,88.055
-394.268,88.518
-393.939,89.004
-393.611,89.5
-393.316,90
-393.068,90.5
-392.869,91
-392.704,91.5
-392.565,92
-392.435,92.5
-392.3,93
-392.149,93.5
-391.982,94
-391.8,94.5
-391.602,95
-391.398,95.5
-391.2,96
-391.014,96.496
-390.837,96.982
-390.667,97.449
-390.5,97.889
-390.333,98.3
-390.163,98.695
-389.986,99.093
-389.8,99.5
-389.602,99.902
-389.398,100.287
-389.195,100.649
-389,101
-388.8,101.351
-388.584,101.718
-388.347,102.116
-388.084,102.546
-387.8,103
-387.5,103.449
-387.2,103.871
-386.911,104.25
-386.639,104.588
-386.379,104.907
-386.125,105.232
-385.875,105.574
-385.625,105.926
-385.375,106.263
-385.125,106.575
-384.875,106.857
-384.625,107.121
-384.375,107.375
-384.125,107.625
-383.875,107.875
-383.625,108.125
-383.375,108.375
-383.125,108.625
-382.875,108.875
-382.621,109.125
-382.357,109.379
-382.071,109.643
-381.745,109.925
-381.375,110.237
-380.963,110.574
-380.537,110.926
-380.125,111.268
-379.75,111.588
-379.411,111.894
-379.089,112.2
-378.75,112.518
-378.371,112.851
-377.949,113.2
-377.5,113.561
-377.046,113.921
-376.611,114.268
-376.2,114.588
-375.8,114.894
-375.389,115.195
-374.954,115.5
-374.5,115.8
-374.046,116.088
-373.611,116.365
-373.2,116.639
-372.8,116.925
-372.389,117.237
-371.949,117.579
-371.482,117.939
-370.996,118.3
-370.5,118.654
-370,119
-369.5,119.346
-369.004,119.7
-368.518,120.061
-368.051,120.421
-367.611,120.763
-367.204,121.075
-366.818,121.357
-366.439,121.617
-366.061,121.861
-365.682,122.089
-365.296,122.3
-364.889,122.5
-364.45,122.7
-363.982,122.912
-363.496,123.135
-363,123.365
-362.5,123.589
-362,123.796
-361.5,123.982
-361,124.149
-360.5,124.3
-360,124.435
-359.5,124.561
-359,124.686
-358.5,124.814
-358,124.939
-357.5,125.061
-357,125.186
-356.5,125.314
-356,125.439
-355.5,125.561
-355,125.682
-354.5,125.796
-354,125.884
-353.5,125.932
-353.004,125.927
-352.518,125.862
-352.051,125.727
-351.611,125.516
-351.204,125.227
-350.818,124.871
-350.444,124.463
-350.083,124.033
-349.75,123.607
-349.462,123.2
-349.218,122.8
-349,122.389
-348.787,121.949
-348.56,121.482
-348.323,120.996
-348.101,120.5
-347.945,120
-347.884,119.5
-347.919,119
-348.022,118.5
-348.158,118
-348.3,117.5
-348.439,117
-348.579,116.5
-348.737,116
-348.925,115.5
-349.139,115
-349.361,114.5
-349.575,114
-349.763,113.5
-349.921,113
-350.061,112.504
-350.204,112.018
-350.364,111.551
-350.555,111.111
-350.783,110.704
-351.051,110.318
-351.351,109.944
-351.667,109.579
-351.986,109.237
-352.296,108.925
-352.589,108.643
-352.861,108.379
-353.121,108.125
-353.379,107.875
-353.643,107.625
-353.925,107.375
-354.237,107.125
-354.574,106.875
-354.926,106.625
-355.268,106.375
-355.593,106.125
-355.907,105.875
-356.232,105.625
-356.574,105.375
-356.926,105.125
-357.268,104.875
-357.593,104.625
-357.907,104.375
-358.232,104.125
-358.579,103.875
-358.944,103.621
-359.318,103.357
-359.704,103.075
-360.107,102.763
-360.533,102.426
-360.963,102.074
-361.375,101.737
-361.75,101.425
-362.084,101.139
-362.394,100.865
-362.695,100.589
-363,100.3
-363.305,100
-363.607,99.695
-363.916,99.398
-364.25,99.102
-364.629,98.8
-365.055,98.486
-365.514,98.163
-365.986,97.837
-366.445,97.514
-366.871,97.204
-367.245,96.912
-367.571,96.635
-367.857,96.361
-368.121,96.071
-368.379,95.745
-368.639,95.371
-368.907,94.945
-369.182,94.482
-369.449,93.996
-369.689,93.5
-369.884,93
-370.038,92.5
-370.159,92
-370.245,91.5
-370.277,91
-370.25,90.5
-370.182,90
-370.107,89.5
-370.051,89
-370.014,88.5
-369.986,88
-369.949,87.5
-369.884,87.004
-369.782,86.518
-369.649,86.051
-369.496,85.616
-369.333,85.218
-369.167,84.851
-369,84.504
-368.828,84.167
-368.649,83.833
-368.449,83.5
-368.217,83.167
-367.949,82.833
-367.649,82.5
-367.333,82.167
-367.014,81.837
-366.7,81.514
-366.394,81.204
-366.088,80.912
-365.768,80.639
-365.421,80.388
-365.056,80.161
-364.682,79.98
-364.296,79.866
-363.889,79.834
-363.449,79.873
-362.982,79.957
-362.496,80.07
-362,80.2
-361.5,80.346
-361,80.5
-360.5,80.649
-360,80.787
-359.5,80.902
-359,81
-358.504,81.098
-358.018,81.213
-357.551,81.355
-357.111,81.518
-356.7,81.704
-356.3,81.911
-355.893,82.139
-355.467,82.379
-355.033,82.625
-354.607,82.879
-354.2,83.139
-353.8,83.411
-353.389,83.7
-352.954,84
-352.5,84.3
-352.046,84.589
-351.611,84.865
-351.2,85.135
-350.8,85.412
-350.393,85.704
-349.967,86.014
-349.533,86.337
-349.107,86.663
-348.704,86.986
-348.318,87.296
-347.939,87.589
-347.561,87.861
-347.186,88.121
-346.814,88.375
-346.444,88.625
-346.079,88.875
-345.732,89.125
-345.407,89.375
-345.089,89.625
-344.75,89.879
-344.371,90.143
-343.945,90.429
-343.482,90.75
-342.996,91.111
-342.5,91.5
-342.004,91.889
-341.518,92.25
-341.055,92.571
-340.629,92.857
-340.255,93.121
-339.929,93.375
-339.639,93.621
-339.365,93.861
-339.088,94.088
-338.796,94.296
-338.482,94.486
-338.145,94.667
-337.782,94.855
-337.384,95.064
-336.949,95.316
-336.482,95.611
-336,95.939
-335.518,96.268
-335.051,96.575
-334.611,96.861
-334.204,97.139
-333.818,97.425
-333.439,97.737
-333.061,98.074
-332.686,98.426
-332.314,98.763
-331.939,99.071
-331.561,99.343
-331.182,99.584
-330.8,99.8
-330.407,100
-330.004,100.2
-329.616,100.416
-329.264,100.653
-328.962,100.916
-328.7,101.2
-328.449,101.5
-328.171,101.805
-327.834,102.102
-327.436,102.398
-326.996,102.7
-326.546,103.018
-326.111,103.355
-325.7,103.718
-325.3,104.116
-324.893,104.551
-324.467,105.014
-324.037,105.486
-323.625,105.949
-323.25,106.384
-322.916,106.782
-322.611,107.149
-322.318,107.5
-322.037,107.851
-321.779,108.218
-321.551,108.611
-321.351,109.033
-321.167,109.463
-320.986,109.875
-320.8,110.25
-320.602,110.589
-320.398,110.912
-320.204,111.25
-320.036,111.629
-319.906,112.055
-319.829,112.518
-319.816,113.004
-319.855,113.5
-319.925,114
-320.004,114.5
-320.093,115
-320.195,115.5
-320.305,116
-320.407,116.5
-320.5,117
-320.593,117.5
-320.7,118
-320.818,118.5
-320.944,118.996
-321.079,119.482
-321.232,119.949
-321.407,120.389
-321.588,120.8
-321.754,121.2
-321.889,121.611
-321.996,122.051
-322.098,122.518
-322.213,123.004
-322.351,123.5
-322.504,123.996
-322.672,124.482
-322.851,124.949
-323.046,125.389
-323.265,125.796
-323.5,126.182
-323.735,126.561
-323.954,126.935
-324.149,127.3
-324.333,127.654
-324.514,128
-324.7,128.351
-324.898,128.718
-325.102,129.116
-325.305,129.551
-325.5,130.018
-325.695,130.504
-325.894,131
-326.084,131.5
-326.25,132
-326.371,132.5
-326.445,133
-326.482,133.5
-326.491,134
-326.482,134.5
-326.445,135
-326.371,135.5
-326.245,136
-326.066,136.5
-325.843,137
-325.584,137.496
-325.296,137.982
-324.982,138.449
-324.645,138.884
-324.282,139.282
-323.884,139.645
-323.449,139.982
-322.982,140.296
-322.496,140.584
-322,140.847
-321.5,141.084
-321,141.296
-320.5,141.482
-320,141.645
-319.5,141.787
-319,141.902
-318.5,142
-318,142.093
-317.5,142.195
